window_size,payload_size,run_id,seed,goodput,goodput_mbps,efficiency,utilization,retransmissions,retransmission_rate,frame_error_rate,total_time,rtt_mean,rtt_min,rtt_max,buffer_full_events,backpressure_events,data_valid,complete,error
32,512,4,72554,52241.48627028437,0.41793189016227494,0.40409142568506123,0.10342508244359548,125,1.2254901960784315,0.5374449339207048,0.9800640000000004,0.05444649411764708,0.05428160000000004,0.05444800000000005,0,0,True,True,
32,512,5,82554,47017.337643255945,0.3761387011460476,0.3880198860191585,0.09693799588598294,134,1.3137254901960784,0.5550847457627118,1.0889600000000002,0.054447257142857176,0.05428160000000004,0.05444800000000005,0,0,True,True,
32,512,6,92554,39181.114702713305,0.31344891762170646,0.39599059522336344,0.07915564697815657,130,1.2745098039215685,0.5344827586206896,1.3067519999999995,0.054445751351351344,0.05428159999999982,0.05444800000000005,0,0,True,True,
32,512,7,102554,47017.337643255945,0.3761387011460476,0.3898635477582846,0.09647957684396119,134,1.3137254901960784,0.559322033898305,1.0889600000000002,0.054445093449781684,0.05428159999999982,0.05444800000000005,0,0,True,True,
32,512,8,112554,44778.4168031009,0.3582273344248072,0.38638010142477663,0.09271371199082043,135,1.3235294117647058,0.5485232067510548,1.143408,0.054447279653679674,0.05428159999999993,0.05444800000000005,0,0,True,True,
32,512,9,122554,52241.48627028437,0.41793189016227494,0.41253061750676806,0.10130930224964896,120,1.1764705882352942,0.5225225225225225,0.9800640000000004,0.05444721877934274,0.05428160000000004,0.05444800000000005,0,0,True,True,
32,1024,0,33066,6173.5596647805705,0.04938847731824456,0.023694029850746267,0.20844270742188256,124,3.4444444444444446,0.8,0.6582912000000001,0.054857600000000006,0.054857600000000006,0.05485760000000006,0,0,False,False,
32,1024,1,43066,24694.238659122275,0.1975539092729782,0.12382190445238869,0.1595468185913265,135,2.6470588235294117,0.7311827956989247,0.9874368000000004,0.054846648888888905,0.05436479999999999,0.05485760000000006,0,0,False,False,
32,1024,2,53066,10468.209866367055,0.08374567893093644,0.06350977073395907,0.13186266926036486,149,3.311111111111111,0.7783505154639175,1.2617248,0.05485760000000001,0.05485759999999984,0.05485760000000006,0,0,False,False,
32,1024,3,63066,2778.1018491512555,0.022224814793210045,0.018343765045739046,0.1211573236889692,120,3.4285714285714284,0.7741935483870968,1.0971520000000006,0.05485760000000001,0.05485759999999984,0.05485760000000006,0,0,False,False,
32,1024,4,73066,4274.002844848087,0.0341920227587847,0.023305603131881576,0.1467115979161712,87,2.4857142857142858,0.7295081967213115,0.7131488000000001,0.054857600000000006,0.054857600000000006,0.05485760000000006,0,0,False,False,
32,1024,5,83066,1157.5424371463569,0.009260339497170854,0.005709404783312354,0.16219448171265236,133,4.03030303030303,0.8192771084337349,0.8777216000000002,0.054857600000000006,0.054857600000000006,0.05485760000000006,0,0,False,False,
32,1024,6,93066,11112.407396605025,0.08889925917284021,0.06536284096757591,0.13600886659277836,130,2.9545454545454546,0.7528735632183908,1.0971520000000003,0.05485760000000001,0.05485759999999984,0.05485760000000006,0,0,False,False,
32,1024,7,103066,6536.710233297073,0.05229368186637658,0.03384861407249467,0.15449283020680704,130,3.4210526315789473,0.7678571428571429,0.9325792000000004,0.05485760000000001,0.054857600000000006,0.05485760000000006,0,0,False,False,
32,1024,8,113066,29103.92413396554,0.23283139307172432,0.18506579528393535,0.12581006269392195,129,3.225,0.7455621301775148,1.1520096000000004,0.05485760000000001,0.05485759999999984,0.05485760000000006,0,0,False,False,
32,1024,9,123066,51851.41975668718,0.41481135805349745,0.28698264651809335,0.14454231399923512,116,2.2745098039215685,0.6826347305389222,0.9874368000000006,0.05485452000000002,0.05436479999999999,0.05485760000000006,0,0,True,True,
32,2048,0,34090,0.0,0.0,0.0,0.44151962756480245,181,6.961538461538462,0.9468599033816425,0.7794752000000001,0.055662006030150764,0.054204800000000004,0.055676800000000026,0,0,False,False,
32,2048,1,44090,4580.0045979654,0.0366400367837232,0.00912833363164489,0.40138801080521863,189,7.269230769230769,0.9302325581395349,0.8908288000000002,0.05566236862745099,0.054204800000000004,0.055676800000000026,0,0,False,False,
32,2048,2,54090,2617.1454845516573,0.02093716387641326,0.004137326800142779,0.5060553562191588,211,8.115384615384615,0.9535864978902954,0.7794752,0.05566400000000001,0.054204800000000004,0.055676800000000026,0,0,False,False,
32,2048,3,64090,0.0,0.0,0.0,0.4799783238773985,198,7.615384615384615,0.9464285714285714,0.7794752,0.05567001658986176,0.054204800000000004,0.055676800000000026,0,0,False,False,
32,2048,4,74090,0.0,0.0,0.0,0.5192164005888931,199,7.653846153846154,0.9555555555555556,0.7237984000000003,0.05567004770642203,0.054204800000000004,0.055676800000000026,0,0,False,False,
32,2048,5,84090,2818.464367978707,0.022547714943829653,0.004304233340085072,0.5238497349538211,201,7.730769230769231,0.947136563876652,0.7237984000000003,0.05567001658986176,0.054204800000000004,0.055676800000000026,0,0,False,False,
32,2048,6,94090,0.0,0.0,0.0,0.47352475101196273,195,7.5,0.9592760180995475,0.7794752000000003,0.055669823696682476,0.054204800000000004,0.055676800000000026,0,0,False,False,
32,2048,7,104090,0.0,0.0,0.0,0.46948510998169024,194,7.461538461538462,0.9272727272727272,0.7794752,0.055669823696682476,0.05420480000000001,0.055676800000000026,0,0,False,False,
32,2048,8,114090,2617.145484551657,0.020937163876413256,0.004503390788358293,0.464919987191382,191,7.346153846153846,0.9493087557603687,0.7794752000000001,0.05566965436893205,0.054204800000000004,0.055676800000000026,0,0,False,False,
32,2048,9,124090,0.0,0.0,0.0,0.5186997610700123,216,8.307692307692308,0.9628099173553719,0.7794752,0.05567037205240175,0.054204800000000004,0.055676800000000026,0,0,False,False,
32,4096,0,36138,0.0,0.0,0.0,0.5276682857834104,129,9.923076923076923,0.9859154929577465,0.8597280000000002,0.05719826766917294,0.055760000000000004,0.05731520000000002,0,0,False,False,
32,4096,1,46138,0.0,0.0,0.0,0.6644054863863919,130,10.0,1.0,0.6877824000000001,0.05719472676056339,0.055760000000000004,0.05731520000000002,0,0,False,False,
32,4096,2,56138,0.0,0.0,0.0,0.6088480220577813,129,9.923076923076923,0.9929577464788732,0.7450976000000001,0.05719032992700731,0.055760000000000004,0.057315200000000024,0,0,False,False,
32,4096,3,66138,0.0,0.0,0.0,0.5694904169026216,130,10.0,1.0,0.8024128000000001,0.05720331510791368,0.055760000000000004,0.05731520000000002,0,0,False,False,
32,4096,4,76138,0.0,0.0,0.0,0.5694904169026216,130,10.0,1.0,0.8024128000000001,0.057193005714285726,0.055760000000000004,0.057315200000000024,0,0,False,False,
32,4096,5,86138,0.0,0.0,0.0,0.5694904169026216,130,10.0,0.993006993006993,0.8024128000000001,0.05719123478260871,0.055760000000000004,0.05731520000000002,0,0,False,False,
32,4096,6,96138,0.0,0.0,0.0,0.5672970321510323,129,9.923076923076923,0.9929577464788732,0.8024128000000001,0.05720084705882354,0.055760000000000004,0.05731520000000004,0,0,False,False,
32,4096,7,106138,0.0,0.0,0.0,0.5694904169026216,130,10.0,1.0,0.8024128000000001,0.05719123478260871,0.055760000000000004,0.05731520000000002,0,0,False,False,
32,4096,8,116138,0.0,0.0,0.0,0.5171942753987306,123,9.461538461538462,0.9926470588235294,0.8597280000000002,0.0572673476923077,0.055760000000000004,0.05731520000000002,0,0,False,False,
32,4096,9,126138,0.0,0.0,0.0,0.6038489454267467,126,9.692307692307692,0.9928057553956835,0.7450976000000001,0.05723515294117648,0.055760000000000004,0.057315200000000024,0,0,False,False,
64,128,0,64170,35025.27292349388,0.28020218338795105,0.5187646915781795,0.05401334900714301,134,0.31381733021077285,0.21568627450980393,1.461801599999999,0.05414074128440363,0.054108799999999846,0.05414080000000002,0,0,True,True,
64,128,1,74170,36372.39880516671,0.2909791904413337,0.5224916319699567,0.05569068912056088,130,0.3044496487119438,0.20466786355475763,1.4076607999999995,0.05414074007490633,0.054108799999999846,0.05414080000000002,0,0,True,True,
64,128,2,84170,37827.29475737338,0.30261835805898707,0.5349828638301429,0.05656599089780722,117,0.27400468384074944,0.18198529411764705,1.3535199999999994,0.054140738579654485,0.054108799999999846,0.05414080000000002,0,0,True,True,
64,128,3,94170,35025.272923493874,0.280202183387951,0.521554885502404,0.05372439050552416,131,0.30679156908665106,0.1863799283154122,1.4618015999999994,0.054140739508506584,0.054108799999999846,0.05414080000000002,0,0,True,True,
64,128,4,104170,45032.493758777826,0.3602599500702226,0.5262725104843352,0.06845501957506214,126,0.29508196721311475,0.189873417721519,1.1369567999999999,0.05414073927893737,0.05410879999999996,0.05414080000000002,0,0,True,True,
64,128,5,114170,37827.29475737338,0.30261835805898707,0.5272262954114837,0.05739819138246944,125,0.2927400468384075,0.19746376811594202,1.3535199999999994,0.05414073996247653,0.054108799999999846,0.05414080000000002,0,0,True,True,
64,128,6,124170,42985.562224287925,0.3438844977943034,0.5389473684210526,0.06380669392667739,113,0.2646370023419204,0.17407407407407408,1.1910975999999998,0.054140738461538454,0.054108799999999846,0.054140800000000044,0,0,True,True,
64,128,7,134170,35025.27292349388,0.28020218338795105,0.49832593630771627,0.05622869751955399,157,0.36768149882903983,0.2363013698630137,1.4618015999999991,0.05414074275491946,0.054108799999999846,0.05414080000000002,0,0,True,True,
64,128,8,144170,39403.432038930616,0.31522745631144494,0.5330224035979012,0.05913962606142999,119,0.2786885245901639,0.18315018315018314,1.2993791999999993,0.054140739047619034,0.054108799999999846,0.05414080000000002,0,0,True,True,
64,128,9,154170,42985.56222428793,0.34388449779430347,0.5379507438850131,0.06392490422279419,114,0.26697892271662765,0.18114602587800369,1.1910975999999995,0.054140738697318,0.05410879999999996,0.05414080000000002,0,0,True,True,
64,256,0,64298,55523.359718496555,0.44418687774797244,0.5303720891688075,0.08375004771538724,111,0.5362318840579711,0.330188679245283,0.9221344000000001,0.05424284903225807,0.05413440000000003,0.05424320000000005,0,0,True,True,
64,256,1,74298,47194.85576072207,0.37755884608577656,0.5303720891688075,0.07118754055807916,111,0.5362318840579711,0.3270440251572327,1.0848640000000003,0.05424284444444446,0.05413440000000003,0.05424320000000005,0,0,True,True,
64,256,2,84298,62926.474347629424,0.5034117947810354,0.5335556481867445,0.09435038247497686,110,0.5314009661835749,0.30914826498422715,0.8136480000000003,0.05424247707641197,0.05413440000000003,0.05424320000000005,0,0,True,True,
64,256,3,94298,49678.795537602186,0.39743036430081746,0.5388566136229688,0.07375438182501264,106,0.5120772946859904,0.31309904153354634,1.0306208000000001,0.054242838538205995,0.05413440000000003,0.05424320000000005,0,0,True,True,
64,256,4,104298,62926.474347629424,0.5034117947810354,0.6112119186324133,0.08236288911175346,69,0.3333333333333333,0.23550724637681159,0.8136480000000003,0.05424279703703704,0.05413440000000003,0.05424320000000005,0,0,True,True,
64,256,5,114298,67421.22251531723,0.5393697801225379,0.5371380612673101,0.10041548328375062,107,0.5169082125603864,0.3248407643312102,0.7594048000000002,0.054242842105263166,0.05413440000000003,0.05424320000000005,0,0,True,True,
64,256,6,124298,58993.569700902575,0.4719485576072206,0.542326921447335,0.08702288950504392,104,0.5024154589371981,0.31511254019292606,0.8678912000000004,0.05424283733333335,0.05413440000000003,0.05424320000000005,0,0,True,True,
64,256,7,134298,55523.359718496555,0.44418687774797244,0.5677282001241906,0.07823935426332645,91,0.4396135265700483,0.29194630872483224,0.9221344000000001,0.05424208600682595,0.05413440000000003,0.05424320000000005,0,0,True,True,
64,256,8,144298,72607.47040111088,0.5808597632088871,0.542326921447335,0.10710509477543868,104,0.5024154589371981,0.31511254019292606,0.7051616000000002,0.054242839735099344,0.05413439999999997,0.05424320000000005,0,0,True,True,
64,256,9,154298,62926.47434762943,0.5034117947810355,0.5476170103533841,0.09192771321259315,101,0.48792270531400966,0.31493506493506496,0.8136480000000001,0.05424284092409242,0.05413440000000003,0.05424320000000005,0,0,True,True,
64,512,0,64554,47516.89685571553,0.38013517484572423,0.3618529016858123,0.10505240474091486,91,0.8921568627450981,0.46113989637305697,0.8167200000000002,0.05444438260869566,0.05428160000000004,0.05444800000000005,0,0,False,False,
64,512,1,74554,42743.034221141774,0.34194427376913417,0.3707136237256719,0.09223946784922395,145,1.4215686274509804,0.5789473684210527,1.197856,0.05444730084033615,0.05428160000000004,0.05444800000000005,0,0,True,True,
64,512,2,84554,58771.67205406992,0.47017337643255935,0.3578217600357822,0.13139876579488682,155,1.5196078431372548,0.5836575875486382,0.8711680000000003,0.05444532690763054,0.05428160000000004,0.05444800000000005,0,0,True,True,
64,512,3,94554,55314.51487441874,0.4425161189953499,0.4235044997353097,0.104489118597777,115,1.1274509803921569,0.5207373271889401,0.9256160000000004,0.05444564528301888,0.05428160000000004,0.05444800000000005,0,0,True,True,
64,512,4,104554,49491.93436132204,0.39593547489057634,0.41890299777457785,0.09451722164653475,117,1.1470588235294117,0.5296803652968036,1.0345120000000003,0.05444643755868546,0.05428160000000004,0.05444800000000005,0,0,True,True,
64,512,5,114554,62689.78352434124,0.5015182681947299,0.3930238270695161,0.1276050543637966,131,1.2843137254901962,0.5493562231759657,0.8167200000000003,0.054447270175438614,0.054281599999999985,0.05444800000000005,0,0,True,True,
64,512,6,124554,62689.78352434124,0.5015182681947299,0.3578217600357822,0.1401586835145459,155,1.5196078431372548,0.5836575875486382,0.8167200000000003,0.054445283265306135,0.054281599999999985,0.05444800000000005,0,0,True,True,
64,512,7,134554,62689.78352434124,0.5015182681947299,0.42999193765116905,0.11663434224703688,111,1.088235294117647,0.5164319248826291,0.8167200000000003,0.0544472038277512,0.05428160000000004,0.05444800000000005,0,0,True,True,
64,512,8,144554,58771.67205406992,0.47017337643255935,0.3805446545368058,0.1235527475756685,139,1.3627450980392157,0.5601659751037344,0.8711680000000003,0.05444655304347827,0.05428160000000004,0.05444800000000005,0,0,True,True,
64,512,9,154554,85486.06844228353,0.6838885475382682,0.43407487791644056,0.15755082413912855,109,1.0686274509803921,0.4976303317535545,0.5989280000000001,0.05444718431372549,0.054281599999999985,0.05444800000000005,0,0,True,True,
64,1024,0,65066,15671.343764442985,0.12537075011554388,0.037851898013926896,0.3312139065507787,225,4.411764705882353,0.8260869565217391,0.7131488000000001,0.05485576119402986,0.054364800000000005,0.05485760000000006,0,0,False,False,
64,1024,1,75066,29324.40840770771,0.2345952672616617,0.08437357949578657,0.27804351630403074,163,3.196078431372549,0.7757009345794392,0.6582912000000001,0.05485525333333334,0.054364800000000005,0.05485760000000006,0,0,False,False,
64,1024,2,85066,4938.847731824456,0.039510781854595646,0.0161716486804826,0.24432129732252225,184,3.607843137254902,0.7957446808510639,0.8228640000000002,0.054855419469026556,0.054364800000000005,0.05485760000000006,0,0,False,False,
64,1024,3,95066,33954.57815629314,0.2716366252503451,0.11465856861457649,0.23690913686830384,132,2.588235294117647,0.73224043715847,0.6582912000000001,0.0548521546961326,0.054364800000000005,0.05485760000000006,0,0,False,False,
64,1024,4,105066,3968.7169273589375,0.0317497354188715,0.011585124821357984,0.2740560495329205,195,3.823529411764706,0.7967479674796748,0.7680064000000002,0.054855511864406785,0.054364800000000005,0.05485760000000006,0,0,False,False,
64,1024,5,115066,45589.363678379596,0.36471490942703677,0.14344710740884545,0.2542504453488528,161,3.156862745098039,0.7594339622641509,0.7131488000000001,0.0548551843137255,0.054364800000000005,0.05485760000000006,0,0,False,False,
64,1024,6,125066,34192.022758784704,0.27353618207027763,0.10161354847312976,0.26919262852296744,174,3.411764705882353,0.7911111111111111,0.7131488,0.05485303703703705,0.054364800000000005,0.05485760000000006,0,0,False,False,
64,1024,7,135066,41315.36083353151,0.3305228866682521,0.10473482155552395,0.3155807034941375,212,4.1568627450980395,0.8060836501901141,0.7131488000000001,0.054855644444444455,0.054364800000000005,0.05485760000000006,0,0,False,False,
64,1024,8,145066,12822.00853454426,0.10257606827635408,0.03897565300416013,0.26317985811656697,169,3.3137254901960786,0.7863636363636364,0.7131488000000001,0.0548530158139535,0.054364800000000005,0.05485760000000006,0,0,False,False,
64,1024,9,155066,44758.30756965913,0.3580664605572731,0.14586716305596262,0.2454743432693616,138,2.7058823529411766,0.7354497354497355,0.6582912000000001,0.054854936216216225,0.054364800000000005,0.05485760000000006,0,0,False,False,
64,2048,0,66090,0.0,0.0,0.0,0.44125688668478474,180,6.923076923076923,0.9368932038834952,0.7794752000000001,0.05566928979591838,0.054204800000000004,0.055676800000000026,0,0,False,False,
64,2048,1,76090,0.0,0.0,0.0,0.5310826882181555,205,7.884615384615385,0.948051948051948,0.7237984000000003,0.05566353873873875,0.054204800000000004,0.055676800000000026,0,0,False,False,
64,2048,2,86090,2617.145484551657,0.020937163876413256,0.00486344217271895,0.4305009319090587,175,6.730769230769231,0.9353233830845771,0.7794752000000001,0.05566905263157896,0.054204800000000004,0.055676800000000026,0,0,False,False,
64,2048,3,96090,7328.007356744641,0.05862405885395713,0.013962401898156599,0.4198708738050079,184,7.076923076923077,0.9285714285714286,0.835152,0.05566944000000001,0.054204800000000004,0.055676800000000026,0,0,False,False,
64,2048,4,106090,0.0,0.0,0.0,0.5194993523058352,200,7.6923076923076925,0.9513274336283186,0.7237984000000003,0.055670047706422025,0.05420480000000001,0.055676800000000026,0,0,False,False,
64,2048,5,116090,0.0,0.0,0.0,0.47519972412207584,180,6.923076923076923,0.9320388349514563,0.7237984000000002,0.05566940301507539,0.054204800000000004,0.055676800000000026,0,0,False,False,
64,2048,6,126090,2818.4643679787073,0.022547714943829657,0.004912537566463744,0.4589830538448274,173,6.653846153846154,0.9195979899497487,0.7237984000000002,0.05566909319371729,0.054204800000000004,0.055676800000000026,0,0,False,False,
64,2048,7,136090,0.0,0.0,0.0,0.43695450477449443,178,6.846153846153846,0.9362745098039216,0.7794752,0.055669251282051295,0.054204800000000004,0.055676800000000026,0,0,False,False,
64,2048,8,146090,2442.6691189148796,0.019541352951319035,0.004104561697196021,0.47608866409946926,212,8.153846153846153,0.9663865546218487,0.8351520000000001,0.05567040000000001,0.054204800000000004,0.055676800000000026,0,0,False,False,
64,2048,9,156090,10468.581938206627,0.08374865550565302,0.017656834233485668,0.474312973652016,198,7.615384615384615,0.9241071428571429,0.7794752000000001,0.05565003636363638,0.0542048,0.055676800000000026,0,0,False,False,
64,4096,0,68138,0.0,0.0,0.0,0.6088480220577813,129,9.923076923076923,0.9929577464788732,0.7450976000000001,0.05719032992700731,0.055760000000000004,0.05731520000000004,0,0,False,False,
64,4096,1,78138,0.0,0.0,0.0,0.5541367236414971,123,9.461538461538462,0.9926470588235294,0.8024128000000001,0.0572673476923077,0.055760000000000004,0.057315200000000024,0,0,False,False,
64,4096,2,88138,0.0,0.0,0.0,0.5896763054934011,120,9.23076923076923,0.9924812030075187,0.7450976000000001,0.05730314418604652,0.055760000000000004,0.05731520000000002,0,0,False,False,
64,4096,3,98138,0.0,0.0,0.0,0.6132973720489772,130,10.0,0.993006993006993,0.7450976000000001,0.057202504347826096,0.055760000000000004,0.05731520000000004,0,0,False,False,
64,4096,4,108138,0.0,0.0,0.0,0.5607168778962648,126,9.692307692307692,0.9928057553956835,0.8024128000000001,0.05723272727272728,0.055760000000000004,0.057315200000000024,0,0,False,False,
64,4096,5,118138,0.0,0.0,0.0,0.5276645636759532,118,9.076923076923077,0.9847328244274809,0.8024128000000001,0.05722948031496064,0.055760000000000004,0.057315200000000024,0,0,False,False,
64,4096,6,128138,0.0,0.0,0.0,0.5944005188045163,122,9.384615384615385,0.9925925925925926,0.7450976000000001,0.05727875000000001,0.055760000000000004,0.05731520000000004,0,0,False,False,
64,4096,7,138138,0.0,0.0,0.0,0.5541367236414971,123,9.461538461538462,0.9926470588235294,0.8024128000000001,0.0572673476923077,0.055760000000000004,0.05731520000000002,0,0,False,False,
64,4096,8,148138,0.0,0.0,0.0,0.6388159976178511,120,9.23076923076923,0.9924812030075187,0.6877824000000001,0.057303506766917305,0.055760000000000004,0.05731520000000002,0,0,False,False,
64,4096,9,158138,0.0,0.0,0.0,0.5866012721018025,124,9.538461538461538,0.9854014598540146,0.7450976000000001,0.05718360615384616,0.055760000000000004,0.05731520000000002,0,0,False,False,
